latitude,longitude,altitude(m),heading(deg),curvesize(m),rotationdir,gimbalmode,gimbalpitchangle,actiontype1,actionparam1,actiontype2,actionparam2,actiontype3,actionparam3,actiontype4,actionparam4,actiontype5,actionparam5,actiontype6,actionparam6,actiontype7,actionparam7,actiontype8,actionparam8,actiontype9,actionparam9,actiontype10,actionparam10,actiontype11,actionparam11,actiontype12,actionparam12,actiontype13,actionparam13,actiontype14,actionparam14,actiontype15,actionparam15,altitudemode,speed(m/s),poi_latitude,poi_longitude,poi_altitude(m),poi_altitudemode,photo_timeinterval,photo_distinterval
4.708854692006434,-74.05444194405116,40,65.72337331562767,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.708872816002478,-74.0544016240549,40,102.39968582203744,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.7087729379683525,-74.05394580302732,40,234.1282917391991,0.6977407932281494,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.708761069155168,-74.05396227179065,40,191.31708586711656,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708349135671036,-74.05404499111668,40,16.844916782839064,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.708400037315473,-74.05402952726736,40,183.27372015870023,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707946032895365,-74.0540555839876,40,350.38027234254037,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707958650207019,-74.0540577297548,40,238.13650833300386,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.70782284744143,-74.05427695578793,40,303.2151503622306,4.723262786865234,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707871900659199,-74.05435212734413,40,198.8477021954095,3.6228065490722656,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707709306069458,-74.05440781803833,40,252.37007891874435,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707640272066372,-74.05462578233136,40,218.10352169500982,10.540498733520508,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707535380016692,-74.05470831703424,40,287.74066114137736,2.4543793201446533,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707567138544718,-74.05480792240651,40,217.7122599819361,4.350884914398193,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707392364951187,-74.05494351992364,40,270.72005120886246,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707394400221524,-74.05510601116086,40,200.06400301126078,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707242457711103,-74.05516169382003,40,259.2019069929977,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.70721716959827,-74.05529473138714,40,305.62192692212443,3.6172871589660645,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707267638898212,-74.05536540758955,40,305.6219211212918,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,-1,-1
4.707318108191025,-74.05543608380222,40,275.1245212500363,5,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.7073475129689735,-74.05576508356,40,304.2935038362445,1.001009464263916,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707376864282497,-74.05580826712513,40,278.5339780099473,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707455637075052,-74.05633499657043,40,84.22496206824323,0.20000000298023224,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707462277080957,-74.0562691201897,40,277.2513099537595,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.70754643864549,-74.0569328046965,40,242.89535158151656,0.3441604836291954,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707540937160124,-74.05694358977338,40,12.278375982191239,0.2,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708163219252135,-74.05680769779289,40,42.8855346957124,0.7673017382621765,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.708185155893626,-74.05678725434274,40,354.7119941097647,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708590697381266,-74.05682491677285,40,27.018848353619003,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708694345471762,-74.05677188348555,40,190.0559222763347,4.856861591339111,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708349982862015,-74.05683315729402,40,172.44188690347735,7,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708116521777291,-74.05680207575516,40,192.0511551795998,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707848522109604,-74.0568594846667,40,197.43157397684064,9.172698974609375,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.70761067654715,-74.05693441770008,40,129.66856973636362,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707543197451472,-74.05685277253852,40,99.34686960415199,4,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707365593179224,-74.05577009641374,40,10.705383195612187,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707781153104999,-74.05569126916792,40,45.59240128679068,1.3223192691802979,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707799063276168,-74.05567292285825,40,5.764485740758261,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708069159294287,-74.05564556432628,40,79.0492462903731,4,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708083439600877,-74.05557151000235,40,105.29653906987966,0.20000000298023224,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.708028693307514,-74.0553706661913,40,158.73901025075253,5.813128471374512,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.7079158859902215,-74.05532662431929,40,181.33404433315326,6.0532755851745605,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.707720745327092,-74.0553311840746,40,263.290164379275,1.2224785089492798,0,0,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
4.7077173236820915,-74.0553603665087,40,20.16448307422555,1.037464245754439,0,0,0,5,-45,4,-180,1,0,4,-128,1,0,4,-76,1,0,4,-24,1,0,4,28,1,0,4,80,1,0,4,132,1,0,0,0,0,0,0,0,2,0
4.707784831215731,-74.05533549215352,40,0,0.20000000298023224,0,0,0,5,-90,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,-1,0,0,0,0,0,0,0,-1,-1
